1
0.02926	-0.68029	-0.0292076	1.88261	0.00594504	0.387779	-0.0225416	
0.0307587	-0.680393	-0.0346399	1.8846	0.00485755	0.383422	-0.0263046	
0.031886	-0.680829	-0.0391156	1.88718	0.00442171	0.379352	-0.0287452	
0.0329198	-0.681327	-0.0435087	1.88998	0.00396001	0.374963	-0.0311182	
0.0339044	-0.68188	-0.0478584	1.89299	0.00348306	0.370262	-0.0334489	
0.034896	-0.682486	-0.0522144	1.8962	0.00299844	0.365251	-0.0357753	
0.0359531	-0.683142	-0.0566286	1.8996	0.00251322	0.359943	-0.0381364	
0.0371351	-0.683841	-0.061153	1.90318	0.00203358	0.354364	-0.0405705	
0.0384995	-0.684576	-0.0658378	1.9069	0.00156446	0.348552	-0.0431139	
0.0401005	-0.685338	-0.0707298	1.91072	0.0011093	0.342555	-0.0457994	
0.0419866	-0.686115	-0.0758705	1.91459	0.000669864	0.336435	-0.0486551	
0.0441993	-0.686895	-0.0812947	1.91847	0.000246288	0.330262	-0.0517036	
0.0467717	-0.687667	-0.0870301	1.92229	-0.000162795	0.324111	-0.0549614	
0.0497287	-0.688419	-0.0930964	1.92601	-0.000559962	0.318058	-0.058439	
0.0530862	-0.689143	-0.0995059	1.92956	-0.000948647	0.31218	-0.0621416	
0.0568525	-0.689831	-0.106264	1.9329	-0.00133275	0.306543	-0.0660692	
0.0610283	-0.690479	-0.11337	1.93598	-0.00171628	0.301209	-0.070218	
0.0656087	-0.691084	-0.120817	1.93879	-0.00210302	0.296224	-0.0745811	
0.0705834	-0.691647	-0.128595	1.94128	-0.00249633	0.291626	-0.079149	
0.0759386	-0.692173	-0.136692	1.94345	-0.00289898	0.287436	-0.0839112	
0.0816575	-0.692665	-0.14509	1.9453	-0.00331311	0.283665	-0.0888561	
0.0877212	-0.69313	-0.153774	1.94681	-0.00374024	0.280315	-0.0939715	
0.0941095	-0.693577	-0.162724	1.94802	-0.00418131	0.277376	-0.0992454	
0.100801	-0.694012	-0.171921	1.94891	-0.0046368	0.274834	-0.104666	
0.107775	-0.694445	-0.181346	1.94952	-0.00510677	0.27267	-0.11022	
0.115009	-0.694882	-0.190979	1.94985	-0.00559101	0.270861	-0.115898	
0.122482	-0.695332	-0.200802	1.94992	-0.00608909	0.269382	-0.121688	
0.130173	-0.695801	-0.210795	1.94976	-0.00660046	0.268211	-0.127579	
0.138062	-0.696295	-0.22094	1.94938	-0.00712449	0.267323	-0.133561	
0.146128	-0.69682	-0.23122	1.94879	-0.00766052	0.266696	-0.139624	
0.154352	-0.69738	-0.241617	1.94801	-0.00820793	0.266308	-0.145759	
0.162717	-0.69798	-0.252115	1.94706	-0.00876609	0.266139	-0.151957	
0.171205	-0.698622	-0.262699	1.94594	-0.00933447	0.266173	-0.15821	
0.179801	-0.69931	-0.273354	1.94467	-0.00991257	0.266393	-0.164508	
0.188488	-0.700045	-0.284066	1.94325	-0.0105	0.266784	-0.170846	
0.197252	-0.70083	-0.294823	1.9417	-0.0110963	0.267334	-0.177216	
0.206081	-0.701664	-0.305611	1.94003	-0.0117012	0.268029	-0.183611	
0.214961	-0.70255	-0.316421	1.93824	-0.0123145	0.268861	-0.190026	
