0.321797	-0.00513815	0.874117	-0.011652	-0.999919	0.00505915	-0.0114383	-0.00492588	-0.999922	0.999867	-0.011709	-0.01138	
0.324446	-0.0102856	0.869615	-0.023183	-0.99968	0.0101062	-0.0237969	-0.00955426	-0.999671	0.999448	-0.0234158	-0.0235678	
0.3264	-0.0154354	0.865439	-0.0346143	-0.999289	0.014974	-0.0351843	-0.0137552	-0.999286	0.998781	-0.0351164	-0.0346831	
0.325354	-0.0205525	0.862982	-0.0460549	-0.998751	0.0193676	-0.0413421	-0.0174659	-0.998992	0.998083	-0.0468092	-0.0404861	
0.323896	-0.0256608	0.861646	-0.0575372	-0.998072	0.023293	-0.0456723	-0.0206757	-0.998742	0.997298	-0.0585286	-0.0443946	
0.321948	-0.0307658	0.861683	-0.0691318	-0.997251	0.0266536	-0.047735	-0.0233802	-0.998586	0.996465	-0.0703064	-0.0459875	
0.319698	-0.0358668	0.862483	-0.0808346	-0.996294	0.0294103	-0.048528	-0.025538	-0.998495	0.995545	-0.0821402	-0.0462838	
0.317229	-0.0409632	0.863761	-0.0926431	-0.9952	0.031518	-0.0485014	-0.0271061	-0.998455	0.994517	-0.0940287	-0.0457574	
0.314578	-0.0460544	0.865384	-0.104557	-0.993973	0.0329345	-0.0478522	-0.0280496	-0.998461	0.993367	-0.105972	-0.044631	
0.311962	-0.0511331	0.866686	-0.116462	-0.992595	0.0345218	-0.0477664	-0.0291204	-0.998434	0.992046	-0.117929	-0.0440212	
0.309363	-0.0561985	0.867733	-0.128354	-0.991062	0.036358	-0.0481551	-0.0303898	-0.998377	0.990559	-0.129896	-0.043824	
0.306753	-0.0612506	0.868617	-0.140236	-0.989372	0.0384243	-0.0488655	-0.0318447	-0.998298	0.988912	-0.141874	-0.0438804	
0.304115	-0.0662888	0.869389	-0.152109	-0.987525	0.0407046	-0.0498212	-0.0334706	-0.998197	0.987107	-0.153862	-0.0441085	
0.301442	-0.0713125	0.870073	-0.163972	-0.985519	0.0431841	-0.0509856	-0.0352513	-0.998077	0.985147	-0.165858	-0.0444671	
0.298731	-0.0763212	0.870682	-0.175822	-0.983354	0.0458477	-0.0523426	-0.0371689	-0.997937	0.98303	-0.177859	-0.0449362	
0.29598	-0.081314	0.871221	-0.187655	-0.981028	0.04868	-0.0538856	-0.0392037	-0.997777	0.980756	-0.189861	-0.0455065	
0.293189	-0.0862902	0.871692	-0.199469	-0.978541	0.0516645	-0.0556126	-0.0413343	-0.997596	0.978325	-0.201863	-0.0461743	
