0.45
-0.00172096	-0.633954	-0.00207019	1.82237	-0.000564258	0.433273	-2.14719e-05	
-0.00338882	-0.634156	-0.00402782	1.82211	-0.00109872	0.433121	-2.12055e-05	
-0.00510625	-0.634166	-0.00604455	1.8221	-0.00164925	0.43312	-2.11832e-05	
-0.00682349	-0.634175	-0.00806106	1.82209	-0.00219972	0.433121	-2.11603e-05	
-0.00854054	-0.634185	-0.0100774	1.82209	-0.00275013	0.433122	-2.11334e-05	
-0.0102574	-0.634197	-0.0120934	1.82208	-0.00330046	0.433123	-2.11023e-05	
-0.0119739	-0.63421	-0.0141091	1.82207	-0.0038507	0.433123	-2.1067e-05	
-0.0136902	-0.634224	-0.0161244	1.82206	-0.00440083	0.433122	-2.10276e-05	
-0.0154061	-0.634239	-0.0181394	1.82204	-0.00495084	0.433122	-2.09839e-05	
-0.0171215	-0.634256	-0.0201538	1.82203	-0.00550071	0.433121	-2.09362e-05	
-0.0188365	-0.634273	-0.0221676	1.82201	-0.00605042	0.433119	-2.08843e-05	
-0.020551	-0.634292	-0.0241809	1.82199	-0.00659996	0.433117	-2.08282e-05	
-0.022265	-0.634313	-0.0261935	1.82197	-0.00714931	0.433115	-2.07681e-05	
-0.0239783	-0.634334	-0.0282054	1.82194	-0.00769846	0.433112	-2.07038e-05	
-0.0256909	-0.634357	-0.0302166	1.82192	-0.00824739	0.433109	-2.06354e-05	
-0.0274029	-0.634381	-0.0322268	1.82189	-0.00879607	0.433106	-2.0563e-05	
-0.0291141	-0.634406	-0.0342363	1.82186	-0.00934451	0.433102	-2.04864e-05	
-0.0308245	-0.634433	-0.0362447	1.82183	-0.00989267	0.433098	-2.04058e-05	
-0.032534	-0.634461	-0.0382522	1.8218	-0.0104406	0.433094	-2.03212e-05	
-0.0342426	-0.63449	-0.0402586	1.82177	-0.0109881	0.433089	-2.02325e-05	
-0.0359503	-0.63452	-0.0422639	1.82173	-0.0115354	0.433084	-2.01399e-05	
-0.037657	-0.634552	-0.044268	1.82169	-0.0120823	0.433078	-2.00432e-05	
-0.0393627	-0.634584	-0.046271	1.82165	-0.0126289	0.433072	-1.99425e-05	
-0.0410672	-0.634618	-0.0482726	1.82161	-0.0131751	0.433066	-1.98379e-05	
-0.0427706	-0.634653	-0.0502729	1.82157	-0.0137209	0.433059	-1.97294e-05	
-0.0444729	-0.63469	-0.0522718	1.82152	-0.0142664	0.433052	-1.96169e-05	
-0.0461739	-0.634727	-0.0542693	1.82147	-0.0148114	0.433044	-1.95006e-05	
-0.0478736	-0.634766	-0.0562653	1.82142	-0.015356	0.433036	-1.93803e-05	
-0.049572	-0.634806	-0.0582598	1.82137	-0.0159002	0.433028	-1.92562e-05	
-0.051269	-0.634847	-0.0602526	1.82132	-0.0164439	0.433019	-1.91283e-05	
-0.0529647	-0.63489	-0.0622438	1.82127	-0.0169871	0.43301	-1.89966e-05	
-0.0546588	-0.634933	-0.0642333	1.82121	-0.0175298	0.433001	-1.88611e-05	
-0.0563515	-0.634978	-0.066221	1.82115	-0.0180721	0.432991	-1.87219e-05	
-0.0580426	-0.635024	-0.0682069	1.82109	-0.0186138	0.432981	-1.85789e-05	
-0.0597321	-0.635071	-0.0701909	1.82103	-0.019155	0.432971	-1.84323e-05	
-0.0614199	-0.635119	-0.0721731	1.82097	-0.0196956	0.43296	-1.82819e-05	
-0.0631061	-0.635169	-0.0741532	1.8209	-0.0202357	0.432949	-1.8128e-05	
-0.0647906	-0.635219	-0.0761314	1.82083	-0.0207752	0.432938	-1.79704e-05	
-0.0664732	-0.635271	-0.0781074	1.82077	-0.0213141	0.432926	-1.78092e-05	
-0.0681541	-0.635324	-0.0800814	1.8207	-0.0218524	0.432914	-1.76444e-05	
-0.0698331	-0.635378	-0.0820532	1.82062	-0.0223901	0.432901	-1.74762e-05	
-0.0715102	-0.635433	-0.0840227	1.82055	-0.0229271	0.432888	-1.73044e-05	
-0.0731854	-0.63549	-0.08599	1.82048	-0.0234635	0.432875	-1.71292e-05	
-0.0748586	-0.635547	-0.087955	1.8204	-0.0239993	0.432861	-1.69505e-05	
-0.0765297	-0.635606	-0.0899176	1.82032	-0.0245344	0.432847	-1.67685e-05	
-0.0781988	-0.635666	-0.0918778	1.82024	-0.0250687	0.432833	-1.65831e-05	
-0.0798658	-0.635726	-0.0938355	1.82016	-0.0256024	0.432819	-1.63943e-05	
-0.0815306	-0.635788	-0.0957907	1.82007	-0.0261354	0.432804	-1.62023e-05	
-0.0831932	-0.635851	-0.0977434	1.81999	-0.0266676	0.432788	-1.6007e-05	
-0.0848536	-0.635915	-0.0996934	1.8199	-0.0271991	0.432773	-1.58084e-05	
-0.0865118	-0.635981	-0.101641	1.81981	-0.0277298	0.432757	-1.56067e-05	
