0.00390625
-0.00172096	-0.643591	-0.00207019	1.80975	-0.000564258	0.428181	-2.14719e-05	
-0.00339768	-0.637183	-0.00407903	1.8195	-0.00111301	0.435149	-3.28094e-05	
-0.00508604	-0.635775	-0.00607089	1.82142	-0.00166029	0.436275	-3.46588e-05	
-0.00679651	-0.63577	-0.00808015	1.82143	-0.00221304	0.436287	-3.46552e-05	
-0.00851211	-0.63578	-0.0100953	1.82143	-0.00276743	0.436288	-3.46284e-05	
-0.0102276	-0.635791	-0.0121104	1.82142	-0.00332178	0.436289	-3.45972e-05	
-0.0119428	-0.635804	-0.0141251	1.82141	-0.00387604	0.436289	-3.45618e-05	
-0.0136577	-0.635818	-0.0161394	1.8214	-0.00443019	0.436288	-3.45223e-05	
-0.0153723	-0.635833	-0.0181533	1.82138	-0.00498421	0.436288	-3.44786e-05	
-0.0170864	-0.63585	-0.0201668	1.82137	-0.0055381	0.436287	-3.44308e-05	
-0.0188	-0.635868	-0.0221796	1.82135	-0.00609182	0.436285	-3.43788e-05	
-0.0205132	-0.635887	-0.0241919	1.82133	-0.00664537	0.436283	-3.43227e-05	
-0.0222258	-0.635907	-0.0262035	1.82131	-0.00719874	0.436281	-3.42625e-05	
-0.0239378	-0.635929	-0.0282144	1.82128	-0.00775189	0.436278	-3.41981e-05	
-0.0256491	-0.635952	-0.0302246	1.82126	-0.00830483	0.436275	-3.41297e-05	
-0.0273597	-0.635976	-0.0322339	1.82123	-0.00885752	0.436272	-3.40572e-05	
-0.0290695	-0.636002	-0.0342423	1.8212	-0.00940996	0.436268	-3.39806e-05	
-0.0307786	-0.636028	-0.0362498	1.82117	-0.00996212	0.436264	-3.38999e-05	
-0.0324868	-0.636056	-0.0382563	1.82114	-0.010514	0.436259	-3.38152e-05	
-0.0341941	-0.636085	-0.0402617	1.8211	-0.0110656	0.436254	-3.37264e-05	
-0.0359004	-0.636116	-0.042266	1.82107	-0.0116168	0.436249	-3.36337e-05	
-0.0376058	-0.636147	-0.0442691	1.82103	-0.0121678	0.436243	-3.35369e-05	
